User ID,First Name,Last Name,Employment,Gender,Birthday,Time In,Time Out,Extension Duration
8692.0,Joseph,Mitchell,OTHER,F,2008-07-26,2023-10-04 15:33:35,2023-10-04 17:03:35,30.0
3521.0,Michelle,Torres,AdU,F,2005-11-03,2023-10-04 08:34:31,2023-10-04 13:34:31,30.0
1385.0,Lisa,Weaver,UST,M,2005-07-28,2023-10-03 18:39:46,2023-10-03 23:39:46,30.0
,,,BPO,F,1992-03-09,2023-10-03 18:30:54,2023-10-03 23:30:54,
,,,BPO,F,1977-04-01,2023-10-03 21:13:18,2023-10-03 23:13:18,
5501.0,Ryan,Holmes,management,M,1982-10-23,2023-10-04 15:25:39,2023-10-04 20:25:39,30.0
3994.0,Elizabeth,Collier,UST,F,2001-03-21,2023-10-04 11:22:33,2023-10-04 16:22:33,90.0
8635.0,Shirley,Fuentes,BPO,M,1978-05-18,2023-10-04 00:41:19,2023-10-04 05:41:19,90.0
3783.0,Michelle,Chan,OTHER,M,2002-03-01,2023-10-04 15:29:03,2023-10-04 19:29:03,60.0
5249.0,Sandra,Woods,UST,F,2007-06-13,2023-10-03 17:11:38,2023-10-03 21:11:38,30.0
6343.0,Stephanie,Robertson,UST,F,1999-11-17,2023-10-04 07:42:13,2023-10-04 08:42:13,30.0
6021.0,Rebecca,Sanchez,OTHER,M,2001-03-08,2023-10-03 18:58:48,2023-10-03 23:58:48,30.0
5840.0,Stephen,Flores,lawyer,M,1997-06-15,2023-10-04 02:52:42,2023-10-04 06:52:42,180.0
4297.0,David,Wood,OTHER,F,2004-10-02,2023-10-04 13:41:15,2023-10-04 18:41:15,120.0
8120.0,Joanna,Thornton,UST,F,1999-02-04,2023-10-03 19:37:29,2023-10-03 22:37:29,60.0
5498.0,Tristan,Bailey,UST,M,2005-12-21,2023-10-03 23:13:51,2023-10-04 04:13:51,60.0
6448.0,Christopher,Barry,UST,M,2000-02-10,2023-10-04 15:47:24,2023-10-04 19:47:24,30.0
